# time_s east_m north_m up_m qx qy qz qw
4969.13 -42.3097 -47.3886 2.15332 0.492713 0.822334 -0.242322 0.149268
4969.33 -42.6272 -47.6454 2.16632 0.629416 -0.342573 0.366742 0.593279
4969.53 -42.9512 -47.9054 2.17832 0.59491 0.661149 -0.101956 0.445611
4969.73 -43.2787 -48.1681 2.19633 0.471783 0.81263 0.323932 -0.110096
4969.93 -43.6083 -48.4342 2.21433 0.326741 0.419892 0.738986 0.413316
4970.13 -43.9428 -48.7019 2.23134 0.143852 -0.600973 0.434154 0.655476
4970.33 -44.28 -48.9707 2.24734 0.174375 0.182237 0.0892705 0.963542
4970.53 -44.6182 -49.2431 2.26235 -0.608891 -0.219505 0.441764 0.62122
4970.73 -44.9622 -49.5148 2.27835 0.691612 0.493028 -0.194047 -0.490859
4970.93 -45.3069 -49.7872 2.29036 0.0138108 -0.0468942 0.216039 0.97516
4971.13 -45.6548 -50.062 2.30036 0.672823 -0.578306 -0.362684 0.285186
4971.33 -46.0024 -50.3371 2.31337 -0.339282 0.0259335 -0.474202 0.812002
4971.53 -46.3521 -50.6121 2.32237 0.273233 0.540288 0.421305 0.675229
4971.73 -46.7025 -50.887 2.33437 0.248542 0.741246 -0.578511 -0.232609
4971.93 -47.0551 -51.1611 2.34538 0.727947 0.622439 -0.176388 -0.227048
4972.13 -47.4072 -51.4361 2.35438 0.600551 -0.550129 -0.502672 -0.289857
4972.33 -47.7619 -51.713 2.36739 0.429691 -0.591834 0.646098 0.218303
4972.53 -48.1166 -51.9886 2.37239 0.739824 -0.205461 0.0310142 0.63991
4972.73 -48.469 -52.2609 2.3824 0.377608 0.00611634 0.280481 0.882443
4972.93 -48.8206 -52.5304 2.3944 0.753168 -0.158606 0.32753 0.548002
4973.13 -49.1695 -52.7979 2.40241 0.407866 -0.156028 0.198786 0.877374
4973.33 -49.5194 -53.0648 2.40941 -0.166234 -0.53132 0.513804 0.652741
4973.53 -49.8668 -53.3271 2.41442 -0.0695776 0.739985 -0.668613 -0.0231859
4973.73 -50.2155 -53.5903 2.42242 0.230497 0.74485 -0.604166 -0.164477
4973.93 -50.5624 -53.8511 2.42643 0.75957 -0.115325 0.421572 0.481695
4974.13 -50.908 -54.107 2.43243 0.794215 0.16209 -0.535934 -0.236058
4974.33 -51.2528 -54.3612 2.43644 -0.219405 0.657082 -0.60739 -0.388822
4974.53 -51.5941 -54.6108 2.44544 0.399881 0.21352 0.124156 0.882661
4974.73 -51.9365 -54.8627 2.45045 -0.0237149 0.619663 0.75327 0.21918
4974.93 -52.2755 -55.1105 2.45245 -0.735783 0.180158 0.416904 0.502352
4975.13 -52.6135 -55.3543 2.45946 0.80253 0.285298 0.239834 -0.465865
4975.33 -52.9467 -55.5955 2.46246 0.224869 0.434423 0.712986 0.502355
4975.53 -53.2761 -55.8364 2.46947 0.491088 0.458945 -0.103859 0.733086
4975.73 -53.605 -56.0701 2.47547 -0.493711 0.0486453 0.771634 0.398075
4975.93 -53.9328 -56.3039 2.47548 -0.208271 -0.0570804 0.809485 0.545985
4976.13 -54.2565 -56.5317 2.47548 -0.31985 -0.566759 -0.57105 0.500383
4976.33 -54.5806 -56.7575 2.48049 0.581387 -0.000315506 0.667015 -0.465918
4976.53 -54.8986 -56.9804 2.48249 -0.279587 0.340906 0.896415 -0.0453198
4976.73 -55.2156 -57.1999 2.4835 -0.132702 -0.558108 0.818397 -0.033647
4976.93 -55.5288 -57.4159 2.4805 0.0424615 -0.248649 0.512568 0.820759
4977.13 -55.8378 -57.6287 2.48051 -0.359057 0.590266 0.414729 0.592168
4977.33 -56.1437 -57.8377 2.48151 -0.225205 0.880633 0.380054 0.171251
4977.53 -56.4497 -58.0432 2.48251 0.296258 0.678015 -0.263849 0.618798
4977.73 -56.7508 -58.2476 2.48252 0.560745 -0.598756 -0.193091 0.538304
4977.93 -57.0456 -58.4493 2.48352 -0.326092 -0.168077 -0.439046 0.820154
4978.13 -57.3389 -58.647 2.48853 -0.359009 0.784058 -0.0237569 0.505768
4978.33 -57.631 -58.8441 2.49053 0.161172 0.446607 0.693776 0.541517
4978.53 -57.9209 -59.0387 2.49554 0.0175881 -0.362452 0.430695 0.82633
4978.73 -58.2092 -59.233 2.49054 -0.365432 0.25872 0.292943 0.844812
4978.93 -58.4908 -59.4194 2.49255 -0.490082 0.335932 0.260242 0.76108
4979.13 -58.768 -59.6038 2.49155 -0.102968 0.194119 0.223018 0.949725
4979.33 -59.0458 -59.7869 2.49255 -0.391911 0.00334007 -0.466779 0.792787
4979.53 -59.3164 -59.9637 2.49856 0.122616 -0.52157 0.809878 -0.238805
4979.73 -59.5829 -60.1397 2.49856 -0.328346 -0.410039 0.821917 -0.220247
4979.93 -59.8458 -60.3108 2.49957 0.768872 -0.0207583 -0.599545 -0.221247
4980.13 -60.109 -60.4812 2.49757 -0.792616 -0.0988858 0.0948669 0.594123
4980.33 -60.3659 -60.6475 2.49757 -0.335185 -0.529363 -0.280071 0.727314
4980.53 -60.6202 -60.8158 2.49958 -0.284947 -0.523866 0.269806 0.756025
4980.73 -60.8705 -60.977 2.50058 -0.224081 0.950621 -0.168723 0.132818
4980.93 -61.1163 -61.1334 2.50359 0.662363 -0.390533 0.551946 -0.322667
4981.13 -61.3627 -61.2939 2.49859 0.729799 -0.235316 0.517416 0.379869
4981.33 -61.6066 -61.4492 2.49659 -0.131428 0.84826 0.461829 -0.223375
4981.53 -61.8442 -61.6009 2.4946 0.652752 0.0379446 0.738079 0.16648
4981.73 -62.0775 -61.7486 2.4946 0.68188 0.443872 0.406012 0.416139
4981.93 -62.307 -61.8952 2.49561 0.132411 -0.34651 0.923718 0.0956171
4982.13 -62.5346 -62.0377 2.49661 -0.567894 0.596114 -0.525872 -0.213548
4982.33 -62.7614 -62.175 2.50361 0.537448 -0.0184634 0.840834 0.0617057
4982.53 -62.9795 -62.3097 2.50362 0.374039 0.743251 0.549709 0.0741175
4982.73 -63.1991 -62.4446 2.50462 -0.000902743 0.653085 -0.651623 0.385832
4982.93 -63.4117 -62.5786 2.50862 -0.533686 -0.0126554 0.760112 -0.370472
4983.13 -63.622 -62.7105 2.51063 0.602631 -0.59592 -0.304413 0.434797
4983.33 -63.8384 -62.8413 2.51363 -0.0702436 0.791335 -0.339337 0.503691
4983.53 -64.0488 -62.9754 2.51963 -0.456953 0.306798 0.00103268 0.834906
4983.73 -64.2625 -63.1069 2.51864 -0.423148 -0.117192 -0.0926703 0.893658
4983.93 -64.4754 -63.2374 2.51764 0.248566 0.508653 0.780413 -0.26541
4984.13 -64.6867 -63.3707 2.51764 0.844861 -0.176281 0.161587 -0.478565
4984.33 -64.902 -63.5009 2.51665 -0.499069 0.36629 0.208401 0.757186
4984.53 -65.1167 -63.629 2.51365 0.105514 0.770765 0.409606 -0.476456
4984.73 -65.3312 -63.7609 2.51165 -0.446894 0.696222 -0.436347 0.353783
4984.93 -65.5474 -63.8923 2.50966 0.748523 0.125284 0.532097 -0.375352
4985.13 -65.7611 -64.0209 2.50866 0.652252 -0.363927 0.656253 -0.107034
4985.33 -65.9777 -64.1499 2.51066 -0.422758 -0.0187322 -0.687909 0.589666
4985.53 -66.1915 -64.2785 2.50767 -0.211944 0.888248 -0.03014 0.406431
4985.73 -66.4049 -64.4075 2.50667 0.294518 -0.616114 0.211619 0.699199
4985.93 -66.6197 -64.5342 2.50368 -0.0736668 0.696595 -0.363187 0.614348
4986.13 -66.8343 -64.66 2.50468 0.478268 -0.531713 0.698869 -0.0110958
4986.33 -67.0478 -64.7859 2.50368 -0.104573 0.678702 -0.390048 0.613425
4986.53 -67.2599 -64.9138 2.50169 0.15555 -0.110573 0.114409 0.97493
4986.73 -67.4762 -65.0396 2.49969 -0.361465 0.507304 0.530199 0.575218
4986.93 -67.693 -65.1677 2.49669 -0.544969 -0.42416 0.584586 0.425858
4987.13 -67.9081 -65.2946 2.4977 -0.133365 0.841711 -0.331979 -0.404383
4987.33 -68.1244 -65.4213 2.4977 0.275856 0.806048 -0.488692 -0.188069
4987.53 -68.3363 -65.5506 2.5027 0.703945 0.540312 -0.00881471 -0.46092
4987.73 -68.5527 -65.6787 2.50071 0.387217 -0.125225 0.612131 0.677995
4987.93 -68.7713 -65.8047 2.49971 0.887676 -0.355019 0.284382 0.0715504
4988.13 -68.9895 -65.9334 2.49472 0.862148 0.328688 -0.338862 0.183947
4988.33 -69.211 -66.0593 2.49472 0.528764 0.621296 -0.488231 0.309888
4988.53 -69.4317 -66.1865 2.48572 0.480547 -0.199403 0.796658 -0.307652
4988.73 -69.6509 -66.3123 2.48473 0.45924 0.744515 0.475431 0.0936007
4988.93 -69.8732 -66.4402 2.48373 0.649274 0.431592 0.619957 -0.0884596
4989.13 -70.0926 -66.5677 2.48273 0.933762 -0.317044 0.12981 0.103539
4989.33 -70.3159 -66.6948 2.48174 0.10587 -0.528898 0.796303 0.273787
4989.53 -70.5355 -66.8242 2.48074 -0.617869 0.64381 -0.341264 0.295443
4989.73 -70.756 -66.9486 2.47975 0.1832 0.33976 -0.631528 0.672438
4989.93 -70.9758 -67.076 2.47975 -0.473102 -0.470926 0.736032 0.112516
4990.13 -71.1957 -67.2009 2.48275 -0.16554 -0.538457 0.752068 -0.342131
4990.33 -71.4144 -67.3253 2.48376 0.546893 0.811296 -0.206299 0.0121474
4990.53 -71.6328 -67.4509 2.48176 0.683146 0.169522 0.66347 0.253733
4990.73 -71.852 -67.5783 2.48176 -0.299278 0.739449 -0.593752 0.105386
4990.93 -72.0745 -67.7033 2.48477 -0.615818 0.764364 0.190638 -0.0131435
4991.13 -72.2952 -67.8287 2.48777 0.907095 -0.165925 -0.355938 -0.151509
4991.33 -72.5162 -67.9564 2.48678 0.695366 0.571828 0.171863 0.399927
4991.53 -72.7354 -68.0814 2.49378 -0.170802 0.367178 0.830479 -0.382506
4991.73 -72.9573 -68.2091 2.48978 -0.334286 -0.362415 0.863918 0.10273
4991.93 -73.1775 -68.3357 2.49079 0.980795 0.00804612 -0.0751572 -0.179802
4992.13 -73.3962 -68.4624 2.49179 0.759107 -0.54962 0.300546 -0.17705
4992.33 -73.6159 -68.5886 2.4918 0.67454 -0.560874 0.429805 0.213738
4992.53 -73.8365 -68.7138 2.4938 0.650447 0.10775 0.654214 0.370557
4992.73 -74.0563 -68.8391 2.4918 0.52449 0.793923 0.300729 0.0644771
4992.93 -74.2737 -68.9631 2.49181 0.232955 0.908117 -0.10964 0.330203
4993.13 -74.4909 -69.0848 2.49481 0.423075 0.796122 -0.227225 -0.368192
4993.33 -74.7071 -69.2106 2.49281 0.365301 0.164029 0.82254 -0.403829
4993.53 -74.9255 -69.331 2.49182 -0.421644 0.333339 0.830882 -0.144001
4993.73 -75.1411 -69.4552 2.49482 -0.624422 0.707327 -0.330385 0.025119
4993.93 -75.3554 -69.5792 2.49283 0.220955 -0.496914 0.787288 -0.290574
4994.13 -75.5708 -69.7021 2.49483 -0.279005 0.453257 0.846513 0.0114141
4994.33 -75.7845 -69.8258 2.49283 0.261741 0.206455 0.426599 0.840762
4994.53 -75.9987 -69.9522 2.49284 0.155833 0.326933 0.822454 0.438635
4994.73 -76.212 -70.0736 2.49384 -0.621485 0.0116799 0.47532 0.622648
4994.93 -76.4242 -70.1978 2.49485 0.11197 0.329038 0.90116 -0.25905
4995.13 -76.6389 -70.3202 2.49385 0.386784 -0.479195 -0.433088 0.658183
4995.33 -76.8505 -70.4434 2.48885 0.0652513 -0.552065 -0.407237 0.724655
4995.53 -77.0608 -70.5628 2.49486 -0.431975 -0.00449551 0.104014 0.895856
4995.73 -77.2728 -70.6844 2.49186 0.366849 0.64742 0.412318 0.525607
4995.93 -77.4825 -70.8033 2.49187 -0.0594158 0.384017 0.855109 -0.343204
4996.13 -77.6931 -70.9253 2.48887 -0.66703 0.244654 0.0987895 0.696746
4996.33 -77.9032 -71.0428 2.48987 -0.397758 0.841641 0.193785 -0.309639
4996.53 -78.1135 -71.1637 2.49088 -0.285997 0.677146 -0.194218 0.649584
4996.73 -78.3245 -71.283 2.49088 -0.658628 0.74569 -0.099641 0.0150785
4996.93 -78.5345 -71.4017 2.48888 0.103053 0.364255 0.48336 0.789343
4997.13 -78.7462 -71.5232 2.48489 0.0597267 -0.786818 0.319592 0.524606
4997.33 -78.957 -71.6393 2.48789 0.737995 -0.519118 -0.422131 -0.0876688
4997.53 -79.1682 -71.7569 2.4909 0.745383 -0.235825 0.619402 -0.0716353
4997.73 -79.3782 -71.8743 2.4889 0.747182 -0.344493 0.49508 -0.279178
4997.93 -79.5865 -71.9915 2.4909 -0.395068 0.7874 0.198076 -0.429755
4998.13 -79.7957 -72.1105 2.48891 -0.21412 -0.0358107 -0.662307 0.717091
4998.33 -80.0062 -72.2281 2.48891 0.0297122 0.146449 0.988686 0.0130699
4998.53 -80.2144 -72.3514 2.48892 0.469065 0.097426 -0.338801 0.809753
4998.73 -80.4264 -72.4685 2.49092 -0.120401 0.332533 -0.528381 0.771842
4998.93 -80.6371 -72.585 2.49292 0.0527952 0.984624 -0.105104 0.129157
4999.13 -80.8484 -72.707 2.48993 0.486043 -0.201943 -0.0166293 0.85012
4999.33 -81.0578 -72.8224 2.49093 -0.654288 -0.244233 -0.33056 0.634813
4999.53 -81.2686 -72.9418 2.48994 0.813925 -0.160428 0.55166 -0.0863669
4999.73 -81.4771 -73.0612 2.48894 -0.385391 0.589716 0.515709 0.4876
4999.93 -81.6875 -73.1775 2.49094 -0.117179 -0.373865 0.910499 0.132231
5000.13 -81.8982 -73.2962 2.49095 -0.182959 -0.0524033 -0.722668 0.664478
5000.33 -82.111 -73.4135 2.49395 -0.281567 0.0290306 0.383925 0.878908
5000.53 -82.3202 -73.5325 2.49696 0.305255 0.652788 0.64815 0.24615
5000.73 -82.5317 -73.6521 2.49096 0.0430193 0.629864 0.775228 -0.0210081
5000.93 -82.7436 -73.7672 2.49197 0.337378 -0.0286681 0.940203 0.0370496
5001.13 -82.9547 -73.8859 2.49197 -0.397356 0.614356 -0.563479 0.383623
5001.33 -83.1667 -74.0016 2.49097 0.161478 0.674975 -0.017518 0.71974
5001.53 -83.3799 -74.1199 2.49198 0.328829 0.823815 0.296644 0.35384
5001.73 -83.5933 -74.2374 2.48998 -0.23276 -0.6252 0.74406 -0.0363547
5001.93 -83.8077 -74.3583 2.48699 -0.616461 -0.552668 -0.0413305 0.559309
5002.13 -84.0193 -74.476 2.48599 0.395176 -0.669618 0.339515 0.529318
5002.33 -84.2338 -74.5928 2.48599 -0.169885 -0.332386 0.926045 0.0556641
5002.53 -84.4466 -74.7087 2.491 0.734366 -0.0858896 -0.658107 0.142213
5002.73 -84.6614 -74.826 2.488 0.831761 0.137644 -0.29492 -0.449723
5002.93 -84.8742 -74.9421 2.48901 0.485695 0.128454 0.0921499 0.859714
5003.13 -85.0881 -75.0606 2.48601 0.178852 0.44109 0.267616 0.837755
5003.33 -85.3031 -75.1765 2.48502 -0.549587 0.18339 -0.244913 0.777393
5003.53 -85.5185 -75.2955 2.49202 -0.321198 -0.311167 -0.540578 0.712589
5003.73 -85.731 -75.4103 2.49802 0.54265 -0.481206 -0.53105 0.438131
5003.93 -85.9474 -75.5264 2.49903 -0.094247 -0.417623 0.223361 0.875682
5004.13 -86.1605 -75.6447 2.49703 -0.109048 -0.221293 0.521204 0.816997
5004.33 -86.3751 -75.7644 2.49004 -0.474959 0.718498 -0.215111 -0.460328
5004.53 -86.588 -75.8838 2.48304 0.173398 0.877881 0.444715 -0.0385547
5004.73 -86.8025 -76.0015 2.48505 0.167811 -0.266651 -0.18605 0.930657
5004.93 -87.0185 -76.1162 2.48705 -0.577466 0.647283 -0.160574 -0.470928
5005.13 -87.2319 -76.2347 2.48505 0.117111 0.867228 -0.312854 0.369219
5005.33 -87.447 -76.3536 2.48406 0.731917 0.00277766 -0.537231 0.419134
5005.53 -87.6652 -76.474 2.48106 0.868602 0.100794 -0.260806 0.409086
5005.73 -87.8814 -76.5922 2.48107 -0.38967 0.477816 0.227349 0.753765
5005.93 -88.0983 -76.7093 2.48307 0.41549 0.87911 -0.190906 0.134491
5006.13 -88.3133 -76.8276 2.47908 0.564465 0.763756 -0.275505 0.148842
5006.33 -88.5287 -76.9451 2.48008 0.91965 0.364315 -0.112329 0.0943417
5006.53 -88.7412 -77.0644 2.48309 0.614152 -0.608979 0.422382 -0.271211
5006.73 -88.9561 -77.1837 2.47809 -0.736433 -0.39259 -0.185741 0.518691
5006.93 -89.1689 -77.3008 2.47709 0.111632 0.916569 -0.370769 -0.0998486
5007.13 -89.3813 -77.4159 2.4801 0.24636 -0.278285 0.814497 -0.445487
5007.33 -89.594 -77.5327 2.4791 -0.692916 -0.046618 0.715958 0.0714047
5007.53 -89.8051 -77.6465 2.48811 0.713729 -0.051198 -0.622869 0.316233
5007.73 -90.0179 -77.7655 2.49011 -0.174168 -0.406278 0.894112 0.0718891
5007.93 -90.2327 -77.8812 2.48512 -0.527867 -0.0562133 0.790924 0.304362
5008.13 -90.4447 -77.9987 2.48712 -0.0134562 0.121595 0.977138 0.173884
5008.33 -90.6576 -78.1148 2.49312 -0.699577 0.167496 0.121885 0.683872
5008.53 -90.8722 -78.2372 2.49413 0.793483 0.14718 -0.533416 -0.253359
5008.73 -91.0847 -78.3548 2.49813 0.358392 -0.585522 -0.517854 0.510438
5008.93 -91.3001 -78.4762 2.49314 -0.0796203 -0.715078 -0.375919 0.58396
5009.13 -91.5124 -78.5948 2.49514 -0.373559 0.857219 0.34411 -0.0849515
5009.33 -91.7288 -78.7151 2.49215 -0.0311896 -0.358282 -0.699493 0.617552
5009.53 -91.9404 -78.8355 2.49615 0.401133 0.854794 0.297495 0.141124
5009.73 -92.1531 -78.9549 2.49516 0.578481 -0.199369 0.663475 0.430596
5009.93 -92.3674 -79.0744 2.49816 0.0539901 -0.737032 0.437093 0.512659
5010.13 -92.5801 -79.1969 2.49517 0.391743 -0.724251 -0.242166 0.513179
5010.33 -92.7952 -79.3202 2.48713 -0.394136 0.860527 0.274456 -0.169773
5010.53 -93.0111 -79.4394 2.49474 0.459779 0.870584 0.174366 0.016852
5010.73 -93.222 -79.562 2.49217 0.81726 -0.333613 0.406904 -0.234985
5010.93 -93.4363 -79.6833 2.49018 -0.445076 0.85362 -0.139923 0.231649
5011.13 -93.6512 -79.8042 2.48919 -0.222219 -0.573127 -0.336209 0.713518
5011.33 -93.8634 -79.926 2.48919 0.107163 0.101923 0.976858 -0.154518
5011.53 -94.0797 -80.044 2.4932 0.190958 0.326281 0.88374 0.275826
5011.73 -94.2931 -80.1644 2.4962 0.834502 0.450595 -0.266872 -0.17132
5011.93 -94.5107 -80.2852 2.49921 0.579552 0.372371 0.29104 0.663894
5012.13 -94.7273 -80.4074 2.49821 -0.0508125 0.859711 -0.456219 -0.224007
5012.33 -94.9429 -80.5298 2.49722 0.459932 0.139095 -0.557614 0.676891
5012.53 -95.1605 -80.6532 2.49922 -0.104286 -0.501238 -0.691678 0.509378
5012.73 -95.3778 -80.7747 2.49923 0.687135 -0.0362918 0.617817 -0.380567
5012.93 -95.5952 -80.8989 2.50223 -0.677283 -0.011562 0.718599 0.15738
5013.13 -95.8121 -81.0223 2.50024 0.310864 0.865696 0.165197 -0.355871
5013.33 -96.0286 -81.1476 2.49924 -0.0397925 0.568745 0.522224 0.634214
5013.53 -96.2411 -81.2683 2.50125 -0.093187 -0.365335 0.470604 0.797734
5013.73 -96.4552 -81.3906 2.50325 -0.346958 0.603697 0.670995 0.254827
5013.93 -96.6689 -81.5134 2.50026 0.659214 0.413481 0.533993 0.33064
5014.13 -96.8847 -81.6374 2.49326 0.651466 0.383679 -0.0974843 0.647209
5014.33 -97.1 -81.7611 2.49327 0.410594 0.0294087 0.464699 0.783966
5014.53 -97.317 -81.8833 2.49327 0.881337 -0.291566 -0.286911 -0.236465
5014.73 -97.5329 -82.0095 2.48928 0.83612 0.231202 0.0276057 0.496676
5014.93 -97.7498 -82.1347 2.49128 0.0250458 0.896595 -0.438037 -0.0601125
5015.13 -97.9655 -82.2568 2.49529 0.699472 -0.560429 0.406929 0.176257
5015.33 -98.1818 -82.3793 2.49929 -0.450082 0.854631 -0.194848 -0.170487
5015.53 -98.3973 -82.5003 2.50529 0.681009 0.548192 -0.331546 -0.354669
5015.73 -98.6107 -82.623 2.5053 0.791915 0.300279 0.374166 -0.377759
5015.93 -98.8263 -82.7479 2.5063 0.811579 0.0921097 0.409643 -0.40626
5016.13 -99.0402 -82.8721 2.50528 0.135391 0.389076 -0.581592 0.701455
5016.33 -99.2542 -82.9968 2.4996 0.474655 0.385582 -0.0951944 0.785473
5016.53 -99.4624 -83.1191 2.49278 0.130822 -0.281724 -0.0310715 0.950027
5016.73 -98.6629 -82.3633 2.76799 0.271419 -0.319274 0.170451 0.891819
5016.93 -99.89 -83.3729 2.48257 0.0971249 0.473473 0.807835 -0.337331
5017.13 -100.109 -83.4972 2.4913 0.442506 0.526909 0.389134 0.612479
5017.33 -100.325 -83.6228 2.48932 0.113457 0.894213 -0.336186 0.272926
5017.53 -100.544 -83.7488 2.48735 0.556901 -0.423427 0.66893 0.251204
5017.73 -100.761 -83.8726 2.48735 0.348912 0.784418 0.349879 -0.374877
5017.93 -100.977 -83.9988 2.48236 -0.672218 -0.0266115 -0.357738 0.64764
5018.13 -101.191 -84.1253 2.47636 -0.0325207 -0.806632 -0.222555 0.546586
5018.33 -101.407 -84.2493 2.48137 -0.338097 -0.265219 0.0805966 0.899363
5018.53 -101.622 -84.3677 2.49137 -0.329644 0.715782 -0.613488 0.051226
5018.73 -101.838 -84.4918 2.48938 0.0836903 -0.165376 -0.0538005 0.981199
5018.93 -102.055 -84.6165 2.49038 0.188244 -0.0538205 0.641754 0.741498
5019.13 -102.275 -84.7427 2.49139 0.555415 0.639257 -0.341934 0.407364
5019.33 -102.491 -84.8658 2.49739 -0.133676 -0.643647 0.715716 0.235798
5019.53 -102.709 -84.9871 2.5034 0.872778 0.0944694 0.175879 0.445422
5019.73 -102.927 -85.1131 2.5034 -0.305043 -0.363266 0.258051 0.841663
5019.93 -103.142 -85.2381 2.50541 0.792734 0.549326 -0.213987 0.154993
5020.13 -103.357 -85.3615 2.50941 0.578572 0.0109458 -0.589942 0.563119
5020.33 -103.574 -85.4888 2.50942 0.446403 0.0311703 0.893488 -0.0378402
5020.53 -103.79 -85.6144 2.50642 0.601714 -0.294519 0.553575 -0.494726
5020.73 -104.006 -85.7398 2.50543 0.955065 -0.0288954 0.0882648 0.281469
5020.93 -104.223 -85.8666 2.50743 0.534796 0.143656 0.831902 -0.0359898
5021.13 -104.439 -85.9918 2.50544 0.150285 0.973969 0.0314476 0.166762
5021.33 -104.654 -86.118 2.50244 -0.513312 0.601715 -0.238691 0.563451
5021.53 -104.869 -86.2452 2.50145 -0.57197 0.104291 0.157707 0.798186
5021.73 -105.085 -86.3679 2.50345 0.724517 0.366902 -0.0239458 0.582996
5021.93 -105.298 -86.4926 2.50346 0.891536 -0.242247 0.362507 -0.122751
5022.13 -105.514 -86.6151 2.50446 -0.633902 -0.0910725 -0.296706 0.708406
5022.33 -105.726 -86.7394 2.50047 0.46934 0.577842 -0.511719 -0.428908
5022.53 -105.939 -86.8617 2.50947 0.368815 0.602454 -0.598898 -0.377287
5022.73 -106.153 -86.9819 2.50948 0.661986 -0.0766921 0.717645 0.202183
5022.93 -106.365 -87.1026 2.50948 0.87407 0.0865075 -0.124323 0.461587
5023.13 -106.577 -87.2241 2.50349 0.15678 0.154759 -0.680199 0.699142
5023.33 -106.79 -87.3438 2.5055 -0.282219 0.743083 0.570526 -0.206591
5023.53 -107.004 -87.4597 2.5085 0.682919 -0.639261 0.330818 -0.124607
5023.73 -107.218 -87.5808 2.50751 0.790725 -0.280285 0.528816 -0.128636
5023.93 -107.434 -87.7018 2.50651 -0.00506171 -0.437571 0.69891 0.565713
5024.13 -107.649 -87.8187 2.51152 0.851901 0.248989 0.174947 -0.426219
5024.33 -107.865 -87.9403 2.50752 -0.537393 0.81381 0.14028 -0.171006
5024.53 -108.079 -88.0607 2.51153 -0.612965 0.708455 0.0969145 -0.336114
5024.73 -108.294 -88.179 2.51153 -0.112347 0.405697 -0.588047 0.690644
5024.93 -108.509 -88.2988 2.50854 0.396789 0.674962 -0.612901 -0.106472
5025.13 -108.725 -88.4186 2.50454 0.57794 0.663722 0.337547 0.333947
5025.33 -108.941 -88.538 2.50555 -0.226805 0.351292 0.844256 -0.335238
5025.53 -109.157 -88.6555 2.51255 0.458009 -0.0307436 0.701494 0.54515
5025.73 -109.373 -88.772 2.51456 -0.766078 -0.312817 -0.181866 0.53122
5025.93 -109.588 -88.8894 2.51456 0.0652106 -0.00182132 -0.465748 0.88251
5026.13 -109.8 -89.0065 2.51457 -0.533329 0.414818 0.620518 -0.39805
5026.33 -110.014 -89.1236 2.51057 0.7316 0.0230705 0.604831 -0.313702
5026.53 -110.227 -89.2381 2.51058 -0.55481 -0.0898035 -0.115369 0.81903
5026.73 -110.441 -89.3556 2.50759 0.0748936 -0.259111 0.415383 0.86874
5026.93 -110.653 -89.466 2.50859 0.483054 0.661166 -0.335076 0.466093
5027.13 -110.868 -89.5803 2.5076 0.385744 -0.0763032 0.777273 -0.491148
5027.33 -111.081 -89.6927 2.5126 0.12439 -0.223991 -0.646308 0.718777
5027.53 -111.296 -89.8076 2.50761 -0.0167753 0.510582 -0.0403567 0.858718
5027.73 -111.51 -89.9207 2.50561 -0.334616 -0.418748 0.271108 0.799489
5027.93 -111.724 -90.032 2.50462 0.475299 0.759744 -0.42073 0.140951
5028.13 -111.938 -90.1439 2.50162 -0.461102 0.481116 0.739997 -0.0911919
5028.33 -112.153 -90.2531 2.50063 0.538446 -0.322811 -0.49219 0.603007
5028.53 -112.366 -90.3605 2.50763 0.647046 0.0547923 -0.368854 0.665038
5028.73 -112.578 -90.4693 2.51164 -0.183389 0.0639008 0.943642 -0.268002
5028.93 -112.793 -90.578 2.50964 0.812215 0.145177 -0.529587 -0.196897
5029.13 -113.007 -90.6876 2.50865 -0.517479 0.704869 -0.302689 0.37915
5029.33 -113.223 -90.7964 2.50965 -0.0421399 0.0723837 0.630102 0.771982
5029.53 -113.432 -90.9055 2.51166 0.807003 -0.0211278 -0.447387 -0.384896
5029.73 -113.648 -91.0148 2.50967 0.399251 0.682904 0.589914 0.161994
5029.93 -113.863 -91.1205 2.51667 -0.321367 0.0434684 0.240643 0.914836
5030.13 -114.078 -91.2288 2.51868 0.15549 -0.0202089 -0.658571 0.736002
5030.33 -114.295 -91.3365 2.51968 0.410698 0.151772 0.0691692 0.896386
5030.53 -114.507 -91.443 2.52169 -0.0247647 0.893302 -0.443715 -0.0671914
5030.73 -114.724 -91.5481 2.51969 0.409687 -0.299584 0.820502 0.263025
5030.93 -114.937 -91.6548 2.5207 -0.0897582 -0.368768 0.828505 0.411744
5031.13 -115.152 -91.7597 2.5237 0.446577 0.779106 -0.227873 -0.376346
5031.33 -115.365 -91.865 2.51871 0.0991754 0.49221 0.69108 0.519905
5031.53 -115.581 -91.9692 2.52071 -0.370165 -0.572699 0.655441 0.324639
5031.73 -115.797 -92.075 2.51972 0.31052 0.557752 -0.168499 0.751065
5031.93 -116.016 -92.1766 2.51973 -0.423859 -0.358272 0.718721 -0.418838
5032.13 -116.235 -92.2789 2.52073 -0.135299 -0.155972 -0.71016 0.673082
5032.33 -116.455 -92.382 2.52274 -0.226374 0.0872838 -0.623913 0.742879
5032.53 -116.674 -92.4825 2.52174 0.548234 -0.495046 -0.537773 -0.406411
5032.73 -116.894 -92.5839 2.52375 -0.635166 0.0176484 0.764041 0.111776
5032.93 -117.112 -92.6851 2.52375 0.0550014 0.947072 0.315891 -0.0155453
5033.13 -117.334 -92.7854 2.52376 -0.332051 0.670148 0.651622 -0.126622
